Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,61.29999923706055,62.279998779296875,61.2599983215332,62.25,58.52743148803711,1727100
2020-01-02,61.970001220703125,62.81999969482422,61.79999923706055,62.77000045776367,59.474937438964844,1670000
2020-01-03,61.95000076293945,62.4900016784668,61.209999084472656,61.70000076293945,58.46110153198242,1429800
2020-01-06,61.130001068115234,62.0099983215332,61.119998931884766,61.54999923706055,58.318973541259766,1005400
2020-01-07,61.66999816894531,62.20000076293945,61.2400016784668,61.95000076293945,58.69797897338867,1575000
2020-01-08,62.22999954223633,63.380001068115234,61.97999954223633,63.13999938964844,59.82550811767578,1801500
2020-01-09,63.619998931884766,64.16999816894531,62.970001220703125,63.459999084472656,60.12871551513672,2009200
2020-01-10,63.599998474121094,63.709999084472656,62.849998474121094,63.130001068115234,59.81603240966797,1794500
2020-01-13,63.38999938964844,64.47000122070312,63.38999938964844,64.11000061035156,60.74459457397461,1627400
2020-01-14,64.04000091552734,64.27999877929688,63.61000061035156,63.779998779296875,60.431907653808594,1433300
2020-01-15,63.95000076293945,64.54000091552734,63.83000183105469,64.19000244140625,60.82038879394531,1470100
2020-01-16,64.48999786376953,65.37999725341797,64.19000244140625,65.37999725341797,61.94792175292969,2221600
2020-01-17,63.31999969482422,63.810001373291016,61.93000030517578,62.41999816894531,59.143310546875,4240500
2020-01-21,62.15999984741211,62.599998474121094,60.40999984741211,60.560001373291016,57.38094711303711,2623100
2020-01-22,60.83000183105469,61.27000045776367,60.16999816894531,60.470001220703125,57.2956657409668,2119700
2020-01-23,60.59000015258789,60.619998931884766,59.08000183105469,60.56999969482422,57.390419006347656,2171100
2020-01-24,60.54999923706055,60.90999984741211,59.060001373291016,59.810001373291016,56.670318603515625,1486600
2020-01-27,58.400001525878906,58.88999938964844,57.7599983215332,58.15999984741211,55.10693359375,2043200
2020-01-28,58.29999923706055,58.400001525878906,56.849998474121094,56.91999816894531,53.93202209472656,3157600
2020-01-29,57.130001068115234,57.130001068115234,55.5,55.540000915527344,52.62446975708008,2950100
2020-01-30,54.79999923706055,55.689998626708984,54.06999969482422,54.849998474121094,51.97068786621094,2411300
2020-01-31,54.58000183105469,54.689998626708984,53.16999816894531,53.400001525878906,50.596805572509766,2271200
2020-02-03,53.5,54.79999923706055,53.4900016784668,54.040000915527344,51.20321273803711,1764300
2020-02-04,55.310001373291016,56.439998626708984,55.099998474121094,55.880001068115234,52.946617126464844,1901000
2020-02-05,57.029998779296875,57.970001220703125,56.72999954223633,57.79999923706055,54.765830993652344,2237000
2020-02-06,58.060001373291016,58.459999084472656,57.34000015258789,58.150001525878906,55.09746170043945,1166900
2020-02-07,57.84000015258789,57.900001525878906,57.2400016784668,57.34000015258789,54.32997512817383,1252500
2020-02-10,56.880001068115234,58.099998474121094,56.880001068115234,58.060001373291016,55.01218032836914,1551400
2020-02-11,58.7599983215332,59.81999969482422,58.369998931884766,59.08000183105469,55.978641510009766,2268900
2020-02-12,59.45000076293945,60.959999084472656,59.220001220703125,60.81999969482422,57.627296447753906,4480500
2020-02-13,53.47999954223633,55.599998474121094,53.20000076293945,55.18000030517578,52.28336715698242,10365600
2020-02-14,55.2599983215332,55.34000015258789,53.68000030517578,54.2400016784668,51.3927116394043,3217300
2020-02-18,53.970001220703125,54.13999938964844,52.7599983215332,53.43000030517578,50.6252326965332,2635300
2020-02-19,53.15999984741211,54.16999816894531,53.04999923706055,53.209999084472656,50.416778564453125,1936000
2020-02-20,53.20000076293945,53.79999923706055,52.68000030517578,53.709999084472656,50.890533447265625,2462700
2020-02-21,53.25,53.349998474121094,51.86000061035156,52.0,49.27029800415039,3233200
2020-02-24,50.5,50.72999954223633,49.68000030517578,50.099998474121094,47.47003173828125,2601600
2020-02-25,50.650001525878906,51.0,48.41999816894531,48.79999923706055,46.238277435302734,2715800
2020-02-26,49.459999084472656,50.290000915527344,48.25,48.47999954223633,45.93507766723633,2239200
2020-02-27,47.38999938964844,48.65999984741211,46.38999938964844,46.869998931884766,44.40959167480469,3494600
2020-02-28,45.0,46.84000015258789,44.88999938964844,46.720001220703125,44.2674674987793,5531100
2020-03-02,47.040000915527344,47.619998931884766,45.810001373291016,47.56999969482422,45.07284927368164,3145600
2020-03-03,47.0099983215332,48.189998626708984,45.2599983215332,45.90999984741211,43.4999885559082,2557800
2020-03-04,46.41999816894531,46.41999816894531,45.34000015258789,46.34000015258789,43.90741729736328,2766000
2020-03-05,44.9900016784668,45.380001068115234,43.709999084472656,43.93000030517578,41.62392807006836,2353600
2020-03-06,42.15999984741211,44.150001525878906,41.75,44.0,41.690250396728516,4223800
2020-03-09,41.15999984741211,42.56999969482422,39.72999954223633,39.86000061035156,37.767578125,2770100
2020-03-10,41.540000915527344,43.5099983215332,40.40999984741211,43.4900016784668,41.20702362060547,3980900
2020-03-11,42.08000183105469,42.36000061035156,39.939998626708984,40.45000076293945,38.32660675048828,2799100
2020-03-12,37.5099983215332,39.0,35.86000061035156,35.90999984741211,34.02492904663086,3012000
2020-03-13,38.290000915527344,40.79999923706055,36.779998779296875,40.79999923706055,38.65823745727539,3833300
2020-03-16,36.130001068115234,42.33000183105469,36.0,40.04999923706055,37.947601318359375,4034800
2020-03-17,42.040000915527344,44.2400016784668,39.400001525878906,42.099998474121094,39.889991760253906,4520400
2020-03-18,39.63999938964844,43.029998779296875,38.970001220703125,42.290000915527344,40.07001876831055,3151900
2020-03-19,41.72999954223633,41.72999954223633,37.970001220703125,38.560001373291016,36.535823822021484,3054400
2020-03-20,38.959999084472656,39.880001068115234,36.22999954223633,36.2400016784668,34.337608337402344,3433200
2020-03-23,36.93000030517578,37.54999923706055,34.65999984741211,35.349998474121094,33.494327545166016,3639800
2020-03-24,37.220001220703125,38.900001525878906,36.7599983215332,38.279998779296875,36.27051544189453,5841800
2020-03-25,38.22999954223633,39.40999984741211,36.9900016784668,37.689998626708984,35.711490631103516,2901700
2020-03-26,37.81999969482422,42.56999969482422,37.41999816894531,42.45000076293945,40.221614837646484,2875400
2020-03-27,41.150001525878906,42.099998474121094,39.349998474121094,40.22999954223633,38.11815643310547,2146200
2020-03-30,41.65999984741211,41.65999984741211,39.689998626708984,40.720001220703125,38.58243179321289,2157900
2020-03-31,40.150001525878906,42.529998779296875,40.09000015258789,41.689998626708984,39.50151443481445,3882100
2020-04-01,40.130001068115234,40.970001220703125,38.90999984741211,40.0099983215332,37.90970230102539,2105500
2020-04-02,38.849998474121094,40.70000076293945,38.56999969482422,39.529998779296875,37.909706115722656,1638400
2020-04-03,39.25,40.47999954223633,37.08000183105469,37.34000015258789,35.809471130371094,2004900
2020-04-06,38.7599983215332,39.900001525878906,38.189998626708984,39.599998474121094,37.976829528808594,2604400
2020-04-07,40.93000030517578,41.90999984741211,39.63999938964844,39.72999954223633,38.101505279541016,1726900
2020-04-08,40.16999816894531,41.290000915527344,39.619998931884766,40.97999954223633,39.30027389526367,1450700
2020-04-09,41.43000030517578,43.81999969482422,41.38999938964844,42.72999954223633,40.978538513183594,2471900
2020-04-13,42.58000183105469,42.720001220703125,41.060001373291016,41.630001068115234,39.92362976074219,1214400
2020-04-14,42.959999084472656,43.470001220703125,42.52000045776367,43.13999938964844,41.37173080444336,2131300
2020-04-15,42.349998474121094,42.349998474121094,40.279998779296875,40.43000030517578,38.77281188964844,1628400
2020-04-16,40.77000045776367,41.41999816894531,39.720001220703125,41.209999084472656,39.520843505859375,1194300
2020-04-17,41.9900016784668,42.86000061035156,41.689998626708984,42.150001525878906,40.42231369018555,1293900
2020-04-20,42.040000915527344,42.04999923706055,40.7599983215332,40.95000076293945,39.2714958190918,1617500
2020-04-21,40.779998779296875,40.90999984741211,38.88999938964844,38.939998626708984,37.34388732910156,1301500
2020-04-22,39.689998626708984,39.97999954223633,39.2599983215332,39.68000030517578,38.05355453491211,2753700
2020-04-23,39.689998626708984,41.56999969482422,39.66999816894531,41.040000915527344,39.35781478881836,4252500
2020-04-24,41.310001373291016,43.20000076293945,41.20000076293945,43.060001373291016,41.295013427734375,2355600
2020-04-27,42.61000061035156,44.11000061035156,42.599998474121094,42.70000076293945,40.94976806640625,2361900
2020-04-28,43.70000076293945,43.7400016784668,42.15999984741211,42.27000045776367,40.53739547729492,2395000
2020-04-29,43.630001068115234,45.13999938964844,42.52000045776367,44.880001068115234,43.04041290283203,3852600
2020-04-30,44.34000015258789,44.34000015258789,43.40999984741211,43.77000045776367,41.97591018676758,1633800
2020-05-01,42.56999969482422,43.15999984741211,41.08000183105469,41.47999954223633,39.7797737121582,1700800
2020-05-04,41.5,41.70000076293945,40.0099983215332,40.650001525878906,38.983795166015625,2759200
2020-05-05,41.15999984741211,41.9900016784668,41.040000915527344,41.20000076293945,39.511253356933594,2124100
2020-05-06,41.63999938964844,42.689998626708984,41.16999816894531,42.599998474121094,40.85386657714844,1566300
2020-05-07,43.060001373291016,43.56999969482422,42.779998779296875,43.0099983215332,41.2470588684082,1571200
2020-05-08,43.310001373291016,44.97999954223633,43.310001373291016,44.900001525878906,43.059593200683594,1553000
2020-05-11,43.52000045776367,44.540000915527344,42.77000045776367,44.0099983215332,42.20606994628906,1770100
2020-05-12,44.040000915527344,44.5,43.02000045776367,43.029998779296875,41.26624298095703,1880100
2020-05-13,42.869998931884766,42.869998931884766,40.630001068115234,41.459999084472656,39.760597229003906,2011200
2020-05-14,40.75,41.91999816894531,39.810001373291016,41.84000015258789,40.12501907348633,1874700
2020-05-15,41.09000015258789,42.40999984741211,40.93000030517578,42.380001068115234,40.642887115478516,1539100
2020-05-18,43.79999923706055,45.09000015258789,43.630001068115234,44.650001525878906,42.81983947753906,1954400
2020-05-19,44.63999938964844,45.630001068115234,44.11000061035156,44.68000030517578,42.84860610961914,1318600
2020-05-20,45.400001525878906,46.13999938964844,45.349998474121094,45.97999954223633,44.09532165527344,1279200
2020-05-21,45.84000015258789,46.41999816894531,44.86000061035156,45.470001220703125,43.60622787475586,1410800
2020-05-22,45.2599983215332,45.2599983215332,44.08000183105469,44.68000030517578,42.84860610961914,1626600
2020-05-26,46.220001220703125,46.34000015258789,44.88999938964844,45.13999938964844,43.28975296020508,2733200
