Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,34.119998931884766,34.369998931884766,33.79999923706055,34.2400016784668,32.548606872558594,2558500
2020-01-02,34.25,34.40999984741211,33.380001068115234,33.630001068115234,31.96874237060547,4299000
2020-01-03,33.59000015258789,33.9900016784668,33.310001373291016,33.34000015258789,31.693063735961914,3054300
2020-01-06,33.7599983215332,33.81999969482422,33.40999984741211,33.52000045776367,31.864173889160156,4579100
2020-01-07,33.31999969482422,33.43000030517578,32.310001373291016,32.31999969482422,30.72344970703125,8378000
2020-01-08,32.540000915527344,32.689998626708984,31.84000015258789,31.8700008392334,30.29568099975586,4944200
2020-01-09,32.189998626708984,32.45000076293945,31.739999771118164,32.209999084472656,30.61888313293457,5620600
2020-01-10,32.029998779296875,32.189998626708984,31.729999542236328,31.829999923706055,30.257654190063477,4886800
2020-01-13,31.940000534057617,32.060001373291016,31.610000610351562,32.029998779296875,30.44777488708496,4917900
2020-01-14,32.0099983215332,32.15999984741211,31.760000228881836,32.150001525878906,30.561851501464844,4921600
2020-01-15,32.209999084472656,32.31999969482422,31.81999969482422,31.93000030517578,30.352718353271484,3276500
2020-01-16,31.959999084472656,32.310001373291016,31.959999084472656,32.29999923706055,30.704437255859375,2664800
2020-01-17,32.29999923706055,33.369998931884766,32.279998779296875,33.33000183105469,31.683563232421875,8327000
2020-01-21,32.810001373291016,33.25,32.470001220703125,32.7599983215332,31.141712188720703,6294200
2020-01-22,32.81999969482422,32.93000030517578,32.25,32.290000915527344,30.694934844970703,3668100
2020-01-23,32.04999923706055,32.880001068115234,31.969999313354492,32.689998626708984,31.075172424316406,3907200
2020-01-24,32.83000183105469,32.900001525878906,32.06999969482422,32.279998779296875,30.685426712036133,3046500
2020-01-27,31.8700008392334,32.619998931884766,31.8700008392334,32.529998779296875,30.923076629638672,4651100
2020-01-28,32.58000183105469,33.459999084472656,32.45000076293945,33.31999969482422,31.674053192138672,5854400
2020-01-29,33.41999816894531,33.470001220703125,32.86000061035156,33.20000076293945,31.559978485107422,2783000
2020-01-30,33.119998931884766,33.2599983215332,32.650001525878906,33.25,31.811603546142578,2479800
2020-01-31,33.119998931884766,33.310001373291016,32.7400016784668,32.91999816894531,31.49587631225586,3847400
2020-02-03,33.02000045776367,33.27000045776367,32.439998626708984,32.939998626708984,31.515010833740234,5498000
2020-02-04,33.08000183105469,33.130001068115234,31.90999984741211,31.920000076293945,30.539138793945312,4124200
2020-02-05,32.13999938964844,32.9900016784668,32.13999938964844,32.66999816894531,31.256690979003906,3584300
2020-02-06,32.400001525878906,32.81999969482422,31.84000015258789,32.09000015258789,30.701784133911133,3223500
2020-02-07,32.04999923706055,32.380001068115234,31.850000381469727,31.950000762939453,30.567842483520508,2307900
2020-02-10,31.8700008392334,32.279998779296875,31.6200008392334,32.2400016784668,30.845298767089844,1864100
2020-02-11,32.310001373291016,32.849998474121094,32.16999816894531,32.79999923706055,31.38106918334961,3395900
2020-02-12,32.79999923706055,33.02000045776367,32.459999084472656,32.630001068115234,31.218425750732422,2551400
2020-02-13,32.540000915527344,32.61000061035156,32.119998931884766,32.58000183105469,31.17058753967285,4355300
2020-02-14,32.630001068115234,32.7599983215332,32.04999923706055,32.689998626708984,31.27583122253418,3191900
2020-02-18,30.610000610351562,31.43000030517578,30.0,30.68000030517578,29.352781295776367,11377100
2020-02-19,30.649999618530273,30.8700008392334,29.709999084472656,29.799999237060547,28.51085090637207,5187800
2020-02-20,29.760000228881836,29.93000030517578,29.59000015258789,29.8799991607666,28.58738899230957,2858000
2020-02-21,29.729999542236328,30.110000610351562,29.3700008392334,29.59000015258789,28.3099365234375,3031200
2020-02-24,29.200000762939453,29.34000015258789,28.899999618530273,29.229999542236328,27.96550750732422,3678300
2020-02-25,29.309999465942383,29.350000381469727,27.90999984741211,28.3799991607666,27.15227699279785,7015100
2020-02-26,28.610000610351562,28.700000762939453,26.920000076293945,26.940000534057617,25.774572372436523,8256100
2020-02-27,26.600000381469727,26.959999084472656,25.75,26.3700008392334,25.22923469543457,7140600
2020-02-28,25.56999969482422,26.700000762939453,24.729999542236328,26.690000534057617,25.535388946533203,9385100
2020-03-02,26.860000610351562,28.299999237060547,26.729999542236328,28.239999771118164,27.01833724975586,8240000
2020-03-03,28.200000762939453,28.969999313354492,27.360000610351562,27.670000076293945,26.47299575805664,5143000
2020-03-04,28.389999389648438,28.829999923706055,27.940000534057617,28.790000915527344,27.544546127319336,2919300
2020-03-05,28.040000915527344,28.65999984741211,27.950000762939453,28.469999313354492,27.238384246826172,3706700
2020-03-06,27.450000762939453,28.639999389648438,27.25,28.25,27.027902603149414,7003200
2020-03-09,26.530000686645508,28.030000686645508,26.010000228881836,27.520000457763672,26.329484939575195,5455500
2020-03-10,27.989999771118164,28.229999542236328,26.440000534057617,27.860000610351562,26.654773712158203,6303900
2020-03-11,27.139999389648438,27.389999389648438,26.3799991607666,26.809999465942383,25.650197982788086,7153600
2020-03-12,25.040000915527344,26.8799991607666,24.110000610351562,24.139999389648438,23.095699310302734,9965600
2020-03-13,25.149999618530273,25.3700008392334,22.829999923706055,24.790000915527344,23.71758270263672,7255200
2020-03-16,22.959999084472656,28.81999969482422,22.8799991607666,27.209999084472656,26.03289222717285,9145900
2020-03-17,27.649999618530273,30.81999969482422,27.559999465942383,29.799999237060547,28.51085090637207,10445200
2020-03-18,29.040000915527344,31.940000534057617,27.0,27.260000228881836,26.080730438232422,10570000
2020-03-19,27.350000381469727,28.520000457763672,24.540000915527344,26.309999465942383,25.171829223632812,7306600
2020-03-20,26.309999465942383,27.1299991607666,25.209999084472656,26.049999237060547,24.92307472229004,7980800
2020-03-23,26.469999313354492,27.450000762939453,24.860000610351562,25.760000228881836,24.64562225341797,6674800
2020-03-24,26.440000534057617,27.389999389648438,25.75,26.530000686645508,25.382312774658203,6051500
2020-03-25,26.399999618530273,27.549999237060547,25.899999618530273,26.079999923706055,24.9517765045166,6451600
2020-03-26,26.010000228881836,28.0,25.6200008392334,27.850000381469727,26.64520835876465,5753900
2020-03-27,27.270000457763672,28.1200008392334,26.700000762939453,27.920000076293945,26.712181091308594,5413400
2020-03-30,28.25,29.190000534057617,27.690000534057617,28.229999542236328,27.00876808166504,5890900
2020-03-31,30.719999313354492,31.950000762939453,28.639999389648438,29.34000015258789,28.070749282836914,11205600
2020-04-01,28.34000015258789,30.139999389648438,28.260000228881836,29.760000228881836,28.47258186340332,8379500
2020-04-02,29.190000534057617,30.40999984741211,29.049999237060547,29.93000030517578,28.63522720336914,3777600
2020-04-03,29.530000686645508,31.280000686645508,29.530000686645508,31.209999084472656,29.859851837158203,4954300
2020-04-06,31.440000534057617,32.0,30.959999084472656,31.299999237060547,29.945959091186523,6386200
2020-04-07,31.389999389648438,31.489999771118164,30.1299991607666,30.450000762939453,29.132734298706055,6884100
2020-04-08,30.520000457763672,31.31999969482422,30.1200008392334,31.309999465942383,29.95552635192871,3616600
2020-04-09,31.0,32.869998931884766,31.0,32.459999084472656,31.055776596069336,5145600
2020-04-13,32.290000915527344,32.59000015258789,31.549999237060547,31.959999084472656,30.577407836914062,3095800
2020-04-14,32.47999954223633,33.709999084472656,32.29999923706055,33.34000015258789,31.897714614868164,3457200
