Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,85.70999908447266,85.88999938964844,84.77999877929688,85.08999633789062,77.8404769897461,3718900
2020-01-02,85.51000213623047,86.16999816894531,84.76000213623047,85.19000244140625,77.93196105957031,5107200
2020-01-03,85.02999877929688,85.94000244140625,84.86000061035156,85.02999877929688,77.78559112548828,3806700
2020-01-06,84.91000366210938,86.11000061035156,84.37000274658203,86.0199966430664,78.69125366210938,7041400
2020-01-07,85.62999725341797,86.83000183105469,85.2699966430664,86.4000015258789,79.03887176513672,4311600
2020-01-08,86.80000305175781,88.3499984741211,86.43000030517578,88.04000091552734,80.53913879394531,5337600
2020-01-09,88.37000274658203,88.66999816894531,87.41999816894531,88.27999877929688,80.75869750976562,6180100
2020-01-10,88.95999908447266,89.0,87.33000183105469,87.45999908447266,80.0085678100586,4411000
2020-01-13,87.41000366210938,88.44999694824219,87.2699966430664,87.81999969482422,80.33788299560547,5402900
2020-01-14,87.69999694824219,87.94000244140625,87.23999786376953,87.58000183105469,80.11833953857422,5129300
2020-01-15,87.30999755859375,88.88999938964844,87.30000305175781,88.31999969482422,80.7952880859375,4155400
2020-01-16,88.62000274658203,88.87000274658203,88.19000244140625,88.55999755859375,81.01483917236328,2602300
2020-01-17,88.58000183105469,88.87999725341797,87.73999786376953,88.69000244140625,81.1337661743164,5908400
2020-01-21,88.44000244140625,88.98999786376953,87.9000015258789,88.87000274658203,81.2984390258789,6373200
2020-01-22,88.56999969482422,89.12999725341797,88.48999786376953,88.9800033569336,81.3990707397461,4595700
2020-01-23,88.55999755859375,88.81999969482422,87.0199966430664,87.08000183105469,79.66093444824219,4592100
2020-01-24,86.83000183105469,87.33000183105469,85.63999938964844,86.1500015258789,78.81017303466797,3888700
2020-01-27,85.44999694824219,85.9000015258789,84.56999969482422,84.70999908447266,77.49285888671875,3795400
2020-01-28,84.55000305175781,84.94000244140625,84.06999969482422,84.68000030517578,77.46540069580078,5263700
2020-01-29,84.87000274658203,85.19000244140625,83.94000244140625,83.95999908447266,76.80675506591797,4418500
2020-01-30,83.20999908447266,84.52999877929688,82.52999877929688,84.33000183105469,77.14523315429688,5625100
2020-01-31,84.19000244140625,84.30000305175781,82.2699966430664,82.69999694824219,75.65409851074219,4861600
2020-02-03,82.63999938964844,84.19000244140625,82.63999938964844,83.0,75.92855072021484,3356400
