Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,45.79999923706055,46.09000015258789,45.77000045776367,46.04999923706055,42.50377655029297,1434800
2020-01-02,46.47999954223633,46.54999923706055,45.41999816894531,45.52000045776367,42.01458740234375,3266100
2020-01-03,44.83000183105469,45.060001373291016,44.70000076293945,44.720001220703125,41.27619934082031,2835800
2020-01-06,44.540000915527344,44.689998626708984,43.869998931884766,43.95000076293945,40.56550216674805,3044100
2020-01-07,43.66999816894531,43.7599983215332,43.25,43.47999954223633,40.13168716430664,3313400
2020-01-08,43.54999923706055,44.25,43.470001220703125,43.9900016784668,40.602413177490234,2516900
2020-01-09,44.119998931884766,44.38999938964844,43.86000061035156,44.11000061035156,40.713172912597656,1769600
2020-01-10,44.11000061035156,44.459999084472656,43.93000030517578,43.9900016784668,40.602413177490234,1796100
2020-01-13,44.150001525878906,44.599998474121094,43.97999954223633,44.439998626708984,41.017765045166016,2734900
2020-01-14,44.29999923706055,44.63999938964844,44.2599983215332,44.41999816894531,40.99930191040039,2009100
2020-01-15,44.310001373291016,44.66999816894531,44.040000915527344,44.5,41.07313537597656,1319600
2020-01-16,44.709999084472656,45.38999938964844,44.599998474121094,45.349998474121094,41.85768508911133,3203800
2020-01-17,45.470001220703125,45.959999084472656,45.380001068115234,45.75,42.22688293457031,2666600
2020-01-21,44.560001373291016,44.84000015258789,43.84000015258789,44.540000915527344,41.11006164550781,3198200
2020-01-22,44.630001068115234,44.900001525878906,44.41999816894531,44.5099983215332,41.082366943359375,1673000
2020-01-23,44.25,44.84000015258789,43.790000915527344,44.65999984741211,41.220821380615234,1652600
2020-01-24,44.560001373291016,44.63999938964844,43.310001373291016,43.529998779296875,40.177833557128906,2823900
2020-01-27,42.7599983215332,43.040000915527344,42.380001068115234,42.58000183105469,39.300994873046875,3105900
2020-01-28,42.9900016784668,43.02000045776367,42.560001373291016,42.849998474121094,39.550201416015625,1995500
2020-01-29,43.060001373291016,43.83000183105469,42.95000076293945,43.369998931884766,40.03015899658203,3458700
2020-01-30,42.7400016784668,43.16999816894531,41.36000061035156,42.189998626708984,38.94102478027344,4546100
2020-01-31,41.75,41.88999938964844,40.040000915527344,40.720001220703125,37.584232330322266,6409200
2020-02-03,41.0,41.540000915527344,40.72999954223633,41.25,38.07342529296875,3567500
2020-02-04,41.939998626708984,42.119998931884766,41.65999984741211,41.7599983215332,38.54414367675781,3267700
2020-02-05,42.189998626708984,44.220001220703125,42.189998626708984,44.040000915527344,40.64856719970703,4525700
2020-02-06,44.31999969482422,44.470001220703125,43.709999084472656,44.25,40.84238815307617,2809900
2020-02-07,43.880001068115234,44.0099983215332,43.5,43.560001373291016,40.20553207397461,1829200
2020-02-10,43.439998626708984,43.869998931884766,43.29999923706055,43.7400016784668,40.371665954589844,1624600
2020-02-11,43.9900016784668,44.939998626708984,43.84000015258789,44.369998931884766,40.95315170288086,1763500
2020-02-12,44.56999969482422,44.97999954223633,44.459999084472656,44.5,41.07313537597656,1763600
2020-02-13,44.25,44.25,43.220001220703125,43.45000076293945,40.10400390625,2210300
2020-02-14,43.459999084472656,43.810001373291016,42.9900016784668,43.189998626708984,39.86402130126953,1775200
2020-02-18,43.04999923706055,43.25,42.61000061035156,43.22999954223633,39.90093994140625,1525700
2020-02-19,43.22999954223633,43.560001373291016,42.630001068115234,42.70000076293945,39.41175842285156,2454200
2020-02-20,42.279998779296875,43.04999923706055,42.18000030517578,42.95000076293945,40.12456130981445,2209100
2020-02-21,42.79999923706055,43.45000076293945,42.43000030517578,43.27000045776367,40.42351531982422,2684000
2020-02-24,41.849998474121094,41.9900016784668,41.119998931884766,41.349998474121094,38.62981414794922,2591300
2020-02-25,41.45000076293945,41.77000045776367,39.13999938964844,39.22999954223633,36.64927673339844,3766000
2020-02-26,39.70000076293945,40.189998626708984,38.709999084472656,38.81999969482422,36.26625061035156,3560600
2020-02-27,38.0,38.900001525878906,37.040000915527344,37.060001373291016,34.622032165527344,4162700
2020-02-28,36.0,37.2599983215332,35.599998474121094,36.959999084472656,34.52861022949219,4996200
2020-03-02,37.25,38.2599983215332,36.470001220703125,38.22999954223633,35.715065002441406,4603200
2020-03-03,38.029998779296875,39.11000061035156,36.619998931884766,37.060001373291016,34.622032165527344,3869600
2020-03-04,37.68000030517578,38.02000045776367,37.11000061035156,37.91999816894531,35.425453186035156,3503500
2020-03-05,36.75,37.380001068115234,36.18000030517578,36.529998779296875,34.126895904541016,3016500
2020-03-06,35.2400016784668,36.04999923706055,34.869998931884766,35.709999084472656,33.36083984375,4050000
2020-03-09,33.25,33.9900016784668,31.790000915527344,32.279998779296875,30.156478881835938,4441800
2020-03-10,33.70000076293945,34.25,32.279998779296875,34.16999816894531,31.922147750854492,4154400
2020-03-11,33.0,33.209999084472656,31.479999542236328,32.22999954223633,30.109766006469727,4731600
2020-03-12,30.280000686645508,30.90999984741211,28.610000610351562,28.6200008392334,26.73725128173828,5229900
2020-03-13,30.399999618530273,33.459999084472656,29.299999237060547,33.439998626708984,31.240171432495117,6027300
2020-03-16,28.780000686645508,33.36000061035156,28.200000762939453,29.719999313354492,27.764888763427734,5668000
2020-03-17,30.43000030517578,33.529998779296875,29.06999969482422,33.4900016784668,31.286880493164062,5867900
2020-03-18,30.600000381469727,33.47999954223633,29.850000381469727,30.950000762939453,28.913972854614258,4239200
