,raw_date,High,Low,Open,Close,Volume,adjclose,Date
16,1555974000,176.8507843017578,152.08567810058594,172.00721740722656,155.20199584960938,46071526769,155.20199584960938,2019-04-22
17,1556578800,175.76010131835938,155.1727752685547,155.1727752685547,172.65321350097656,45545170091,172.65321350097656,2019-04-29
18,1557183600,205.0982666015625,166.40924072265625,172.42727661132812,196.84628295898438,62683073802,196.84628295898438,2019-05-06
19,1557788400,275.3944396972656,196.0548095703125,196.73828125,251.86441040039062,94727008681,251.86441040039062,2019-05-13
20,1558393200,278.50726318359375,233.7930908203125,251.64784240722656,272.8626403808594,72628321601,272.8626403808594,2019-05-20
21,1558998000,287.2016296386719,247.34860229492188,272.5904846191406,252.60792541503906,73103965653,252.60792541503906,2019-05-27
22,1559602800,254.352294921875,229.25743103027344,252.5116424560547,247.52012634277344,58259726310,247.52012634277344,2019-06-03
23,1560207600,278.1431884765625,239.82534790039062,247.86212158203125,274.3511047363281,56960233599,274.3511047363281,2019-06-10
24,1560812400,318.565673828125,263.1444396972656,274.32025146484375,310.4246826171875,54442934385,310.4246826171875,2019-06-17
25,1561417200,361.398681640625,278.5732421875,310.6786193847656,293.64111328125,83156307882,293.64111328125,2019-06-24
26,1562022000,314.26788330078125,272.6025695800781,293.5372619628906,313.25140380859375,62545377686,313.25140380859375,2019-07-01
27,1562626800,318.2231140136719,210.39126586914062,313.3251647949219,229.7760009765625,65119211066,229.7760009765625,2019-07-08
28,1563231600,234.5138397216797,193.99041748046875,229.7486572265625,217.5600128173828,56358790099,217.5600128173828,2019-07-15
29,1563836400,224.2541961669922,202.25289916992188,217.56846618652344,211.26805114746094,43853990221,211.26805114746094,2019-07-22
30,1564441200,235.63528442382812,206.86761474609375,211.33920288085938,234.21502685546875,42320031616,234.21502685546875,2019-07-29
31,1565046000,239.11590576171875,203.79310607910156,234.24559020996094,211.28807067871094,47046099012,211.28807067871094,2019-08-05
32,1565650800,211.38441467285156,178.14256286621094,211.3426971435547,203.09193420410156,46348786866,203.09193420410156,2019-08-12
33,1566255600,203.0159912109375,182.68917846679688,202.81314086914062,188.92938232421875,47695138322,188.92938232421875,2019-08-19
34,1566860400,188.9631805419922,167.0714111328125,188.95005798339844,178.34735107421875,43533479754,178.34735107421875,2019-08-26
35,1567465200,184.1494598388672,168.34133911132812,178.35775756835938,181.1494598388672,45785085419,181.1494598388672,2019-09-02
36,1568070000,198.20497131347656,176.50091552734375,181.2128448486328,197.11317443847656,46207853300,197.11317443847656,2019-09-09
37,1568674800,222.87168884277344,196.71548461914062,197.11476135253906,201.9213104248047,61126108045,201.9213104248047,2019-09-16
38,1569279600,203.50054931640625,157.1303253173828,201.8420867919922,179.87220764160156,58227397822,179.87220764160156,2019-09-23
39,1569884400,185.0455322265625,171.29977416992188,180.20912170410156,181.18634033203125,46176622928,181.18634033203125,2019-09-30
40,1570489200,195.3188018798828,179.13339233398438,181.1133575439453,186.96090698242188,55562872939,186.96090698242188,2019-10-07
41,1571094000,187.75987243652344,171.0050506591797,186.97705078125,174.92098999023438,49894562017,174.92098999023438,2019-10-14
42,1571698800,195.9425048828125,157.4634246826172,174.90505981445312,182.66281127929688,69329850502,182.66281127929688,2019-10-21
43,1572307200,191.8467559814453,179.81814575195312,182.67037963867188,186.35519409179688,67261373017,186.35519409179688,2019-10-29
44,1572912000,193.54725646972656,182.54136657714844,186.30931091308594,185.48963928222656,62346291757,185.48963928222656,2019-11-05
45,1573516800,189.33187866210938,179.17550659179688,185.56483459472656,180.55960083007812,53765578911,180.55960083007812,2019-11-12
46,1574121600,182.5279998779297,133.80233764648438,180.50245666503906,146.47653198242188,62344326864,146.47653198242188,2019-11-19
47,1574726400,156.84840393066406,143.52560424804688,146.40431213378906,149.0591583251953,51616334371,149.0591583251953,2019-11-26
48,1575331200,153.1553955078125,145.00088500976562,149.05824279785156,148.2251739501953,46372160896,148.2251739501953,2019-12-03
49,1575936000,148.56446838378906,132.4566650390625,148.1798553466797,133.61402893066406,52327388237,133.61402893066406,2019-12-10
50,1576540800,134.73175048828125,119.78005981445312,133.64718627929688,128.6140899658203,64852598629,128.6140899658203,2019-12-17
51,1577145600,136.8112030029297,124.82080841064453,128.62925720214844,132.63348388671875,60855128011,132.63348388671875,2019-12-24
52,1577750400,133.73268127441406,128.79815673828125,132.61227416992188,129.61085510253906,8936866397,129.61085510253906,2019-12-31
