,raw_date,High,Low,Open,Close,Volume,adjclose,Date
0,1546300800,0.3780210018157959,0.35040199756622314,0.352512001991272,0.36434701085090637,3325749525,0.36434701085090637,2019-01-01
1,1546905600,0.3819490075111389,0.3170979917049408,0.36441999673843384,0.33376601338386536,3670277998,0.33376601338386536,2019-01-08
2,1547510400,0.33649998903274536,0.3174389898777008,0.3339119851589203,0.32078999280929565,2868958983,0.32078999280929565,2019-01-15
3,1548115200,0.32107800245285034,0.2865630090236664,0.32107800245285034,0.2948629856109619,2808644521,0.2948629856109619,2019-01-22
4,1548720000,0.33383500576019287,0.2858879864215851,0.29506000876426697,0.3001979887485504,3839376357,0.3001979887485504,2019-01-29
5,1549324800,0.31530800461769104,0.2901189923286438,0.2997629940509796,0.30274099111557007,3363751396,0.30274099111557007,2019-02-05
6,1549929600,0.32773900032043457,0.2992349863052368,0.3025690019130707,0.32156801223754883,3506135586,0.32156801223754883,2019-02-12
7,1550534400,0.34367600083351135,0.29933100938796997,0.32142698764801025,0.32850998640060425,5935463406,0.32850998640060425,2019-02-19
8,1551139200,0.33430999517440796,0.3026770055294037,0.32777899503707886,0.30513298511505127,4885317133,0.30513298511505127,2019-02-26
9,1551744000,0.3208329975605011,0.3040820062160492,0.30509498715400696,0.3110649883747101,4990082265,0.3110649883747101,2019-03-05
10,1552348800,0.32241299748420715,0.3075360059738159,0.31113800406455994,0.317440003156662,4733080050,0.317440003156662,2019-03-12
11,1552953600,0.3208500146865845,0.30145299434661865,0.316756010055542,0.30405500531196594,4991215619,0.30405500531196594,2019-03-19
12,1553558400,0.32678401470184326,0.2989870011806488,0.3038080036640167,0.3127470016479492,5493467540,0.3127470016479492,2019-03-26
13,1554159600,0.37406399846076965,0.31200098991394043,0.3128049969673157,0.3582339882850647,13254941454,0.3582339882850647,2019-04-01
14,1554764400,0.3597779870033264,0.3180899918079376,0.35830700397491455,0.3209129869937897,7665616927,0.3209129869937897,2019-04-08
15,1555369200,0.3452889919281006,0.31874600052833557,0.32099801301956177,0.32393398880958557,7123976462,0.32393398880958557,2019-04-15
16,1555974000,0.3283959925174713,0.2874850034713745,0.32384398579597473,0.2942889928817749,7411711234,0.2942889928817749,2019-04-22
17,1556578800,0.31565698981285095,0.2935419976711273,0.2943199872970581,0.302388995885849,7273058933,0.302388995885849,2019-04-29
18,1557183600,0.336324006319046,0.29411399364471436,0.3020919859409332,0.3254750072956085,10125504680,0.3254750072956085,2019-05-06
19,1557788400,0.4746190011501312,0.3238160014152527,0.3251110017299652,0.3980030119419098,25673611884,0.3980030119419098,2019-05-13
20,1558393200,0.4403739869594574,0.36680498719215393,0.39820900559425354,0.4341680109500885,13257894329,0.4341680109500885,2019-05-20
21,1558998000,0.4694580137729645,0.4129279851913452,0.4337809979915619,0.4257639944553375,17366754406,0.4257639944553375,2019-05-27
22,1559602800,0.4305320084095001,0.37996700406074524,0.4254150092601776,0.4004270136356354,12277260759,0.4004270136356354,2019-06-03
23,1560207600,0.4593850076198578,0.38719600439071655,0.4006739854812622,0.44808000326156616,10184708405,0.44808000326156616,2019-06-10
24,1560812400,0.5054669976234436,0.4235039949417114,0.4478150010108948,0.47008800506591797,13224711355,0.47008800506591797,2019-06-17
25,1561417200,0.4943099915981293,0.38967299461364746,0.47053399682044983,0.4068619906902313,15682463211,0.4068619906902313,2019-06-24
26,1562022000,0.4097369909286499,0.37561100721359253,0.4064140021800995,0.40153300762176514,9771046011,0.40153300762176514,2019-07-01
27,1562626800,0.40654900670051575,0.2986690104007721,0.4016450047492981,0.315310001373291,11492333829,0.315310001373291,2019-07-08
28,1563231600,0.34047698974609375,0.29129400849342346,0.3151859939098358,0.3221060037612915,10060492049,0.3221060037612915,2019-07-15
29,1563836400,0.3262850046157837,0.30410999059677124,0.32226699590682983,0.3106580078601837,7181628276,0.3106580078601837,2019-07-22
30,1564441200,0.33141401410102844,0.3078649938106537,0.31108999252319336,0.32356399297714233,6544707880,0.32356399297714233,2019-07-29
